stop_loss_factor,stop_rate,total_pnl,avg_trade_return_pct,win_rate,max_drawdown,sharpe_ratio,worst_trade_pnl,tail_loss_5pct,return_on_capital,num_trades
0.9,0.39622641509433965,116.07412368779671,5.9413649549688506e-05,0.5471698113207547,-1399.8093478475157,0.10784563722848271,-1052.3183425424781,-330.51829551183266,4.120926037128438e-05,53
0.95,0.3584905660377358,-353.6982540541342,-0.00011348424585733895,0.5660377358490566,-1399.809347847516,-0.18904452348714992,-1052.3183425424781,-487.1933365894481,-0.00012557185857710592,53
1.0,0.2830188679245283,74.05942117484472,4.999797493502586e-05,0.6226415094339622,-1399.8093478475157,0.08311046821813423,-1052.3183425424781,-487.1933365894481,2.6292974464744104e-05,53
1.05,0.2641509433962264,187.0719406493405,9.03826659993826e-05,0.6415094339622641,-1399.8093478475157,0.14993820523305917,-1052.3183425424781,-487.1933365894481,6.641528762358097e-05,53
1.1,0.24528301886792453,397.0377253044753,0.00015884810195110634,0.660377358490566,-1346.2744896895847,0.2620538649488475,-1052.3183425424781,-487.1933365894481,0.0001409584710137662,53
1.15,0.24528301886792453,397.0377253044753,0.00015884810195110634,0.660377358490566,-1346.2744896895847,0.2620538649488475,-1052.3183425424781,-487.1933365894481,0.0001409584710137662,53
1.2,0.24528301886792453,364.00122828765734,0.0001464311670428833,0.660377358490566,-1346.2744896895847,0.2410091409331085,-1052.3183425424781,-487.1933365894481,0.0001292296759639498,53
1.25,0.16981132075471697,443.1762588466786,0.00018290538801227641,0.6981132075471698,-1346.2744896895847,0.29601090726069373,-1052.3183425424781,-487.1933365894481,0.00015733882161631646,53
1.3,0.1320754716981132,928.4961947601914,0.0003626861413135092,0.7358490566037735,-1346.2744896895847,0.5907995044332802,-1052.3183425424781,-487.1933365894481,0.0003296397183797321,53
1.35,0.09433962264150944,1378.8822623678348,0.0005351404641051852,0.7735849056603774,-1346.2744896895847,0.8777644270859674,-1052.3183425424781,-487.1933365894481,0.0004895382051222476,53
1.4,0.09433962264150944,1378.8822623678348,0.0005351404641051852,0.7735849056603774,-1346.2744896895847,0.8777644270859674,-1052.3183425424781,-487.1933365894481,0.0004895382051222476,53
1.45,0.09433962264150944,1378.8822623678348,0.0005351404641051852,0.7735849056603774,-1346.2744896895847,0.8777644270859674,-1052.3183425424781,-487.1933365894481,0.0004895382051222476,53
1.5,0.09433962264150944,1378.8822623678348,0.0005351404641051852,0.7735849056603774,-1346.2744896895847,0.8777644270859674,-1052.3183425424781,-487.1933365894481,0.0004895382051222476,53
1.55,0.09433962264150944,1378.8822623678348,0.0005351404641051852,0.7735849056603774,-1346.2744896895847,0.8777644270859674,-1052.3183425424781,-487.1933365894481,0.0004895382051222476,53
1.6,0.09433962264150944,1206.332605370662,0.0004754036951949642,0.7735849056603774,-1346.2744896895847,0.7582112373730147,-1052.3183425424781,-590.7231307877521,0.00042827869683340856,53
1.65,0.07547169811320754,1215.2563003462374,0.0004788468772667996,0.7735849056603774,-1346.2744896895847,0.7645427589734475,-1052.3183425424781,-590.7231307877521,0.00043144683507162187,53
1.7,0.07547169811320754,808.1063234993239,0.00034068006009328473,0.7735849056603774,-1753.4244665364986,0.49273145538050017,-1061.3014657782742,-590.7231307877521,0.00028689825806771184,53
1.75,0.07547169811320754,808.1063234993239,0.00034068006009328473,0.7735849056603774,-1753.4244665364986,0.49273145538050017,-1061.3014657782742,-590.7231307877521,0.00028689825806771184,53
1.8,0.05660377358490566,697.0378267876158,0.0003004567968796868,0.7735849056603774,-1753.4244665364986,0.42507881757982696,-1061.3014657782742,-635.1505294724352,0.00024746612233735076,53
1.85,0.05660377358490566,697.0378267876158,0.0003004567968796868,0.7735849056603774,-1753.4244665364986,0.42507881757982696,-1061.3014657782742,-635.1505294724352,0.00024746612233735076,53
1.9,0.05660377358490566,697.0378267876158,0.0003004567968796868,0.7735849056603774,-1753.4244665364986,0.42507881757982696,-1061.3014657782742,-635.1505294724352,0.00024746612233735076,53
1.95,0.03773584905660377,1319.1220397976008,0.0005158226313993283,0.7924528301886793,-1753.4244665364986,0.7622694579034397,-1061.3014657782742,-477.4592344344751,0.00046832180913750163,53
2.0,0.018867924528301886,1068.6689265371865,0.00043083107674328995,0.7924528301886793,-2003.8775797969129,0.5914616331368232,-1311.7545790386885,-477.4592344344751,0.0003794045963493402,53
