stop_loss_factor,stop_rate,total_pnl,avg_trade_return_pct,win_rate,max_drawdown,sharpe_ratio,worst_trade_pnl,tail_loss_5pct,return_on_capital,num_trades
0.7,0.5576923076923077,597.2063168934241,0.00028426458824210867,0.5576923076923077,-914.1654698576745,0.43380549358307174,-672.5869991569002,-287.17015786106543,0.000288826385304166,52
0.75,0.5192307692307693,448.2579618451459,0.00022114037601026008,0.5576923076923077,-914.1654698576743,0.32116369984313725,-672.5869991569002,-340.4532380184196,0.00021679061848679494,52
0.8,0.40384615384615385,326.25405315731655,0.00015416269088853603,0.5961538461538461,-1121.3624633304632,0.20753855965407125,-672.5869991569002,-377.420704601792,0.000157785971445237,52
0.85,0.40384615384615385,326.25405315731655,0.00015416269088853603,0.5961538461538461,-1121.3624633304632,0.20753855965407125,-672.5869991569002,-377.420704601792,0.000157785971445237,52
0.9,0.40384615384615385,326.25405315731655,0.00015416269088853603,0.5961538461538461,-1121.3624633304632,0.20753855965407125,-672.5869991569002,-377.420704601792,0.000157785971445237,52
0.95,0.38461538461538464,501.67811009513287,0.00024178709495337937,0.6153846153846154,-1121.3624633304632,0.32417439949271043,-672.5869991569002,-377.420704601792,0.00024262615954690373,52
1.0,0.3076923076923077,-196.63068180391375,-7.503380917638104e-05,0.5961538461538461,-1816.1574313747174,-0.08582352949406305,-860.528092870036,-412.3237339385158,-9.509633012715275e-05,52
1.05,0.2692307692307692,163.20671012211128,8.605508066315629e-05,0.6153846153846154,-1713.0460883176725,0.0989840503806403,-860.528092870036,-412.3237339385158,7.893152300725989e-05,52
1.1,0.23076923076923078,-74.61844587715078,-3.366668937836195e-05,0.6346153846153846,-1950.8712443169343,-0.03731159180377214,-860.528092870036,-423.7062943399715,-3.608765579008114e-05,52
1.15,0.19230769230769232,-510.5000693466353,-0.00021346264398300718,0.6538461538461539,-2062.346301437528,-0.22023126879905242,-860.528092870036,-541.3546753797968,-0.0002468927162289671,52
1.2,0.17307692307692307,-1024.2023576325491,-0.0004773128737706806,0.6538461538461539,-2467.2012952217883,-0.4760727488370886,-860.528092870036,-556.8780779498411,-0.0004953341188917875,52
1.25,0.15384615384615385,-707.7991504097064,-0.0003411903444199481,0.6730769230769231,-2467.2012952217883,-0.34051168604201904,-860.528092870036,-556.8780779498411,-0.00034231230372380245,52
1.3,0.1346153846153846,-978.7184539488911,-0.00047711669284338843,0.6730769230769231,-2696.531821991986,-0.4660560817371242,-860.528092870036,-558.5219898679894,-0.00047333677707060554,52
1.35,0.11538461538461539,-723.6726660999808,-0.00035005123456872185,0.6923076923076923,-2696.531821991986,-0.34347593834372375,-860.528092870036,-558.5219898679894,-0.00034998919867484685,52
1.4,0.09615384615384616,-1672.526345317067,-0.0008202815299406855,0.6923076923076923,-3249.3330497897205,-0.7185912662942063,-860.528092870036,-766.6389812836168,-0.0008088825000324355,52
1.45,0.09615384615384616,-1672.526345317067,-0.0008202815299406855,0.6923076923076923,-3249.3330497897205,-0.7185912662942063,-860.528092870036,-766.6389812836168,-0.0008088825000324355,52
1.5,0.07692307692307693,-1218.2316740651722,-0.0005873099036576624,0.7115384615384616,-3249.3330497897205,-0.5165473652709204,-860.528092870036,-766.6389812836168,-0.0005891723528873493,52
1.55,0.07692307692307693,-1218.2316740651722,-0.0005873099036576624,0.7115384615384616,-3249.3330497897205,-0.5165473652709204,-860.528092870036,-766.6389812836168,-0.0005891723528873493,52
1.6,0.057692307692307696,-1554.0560291454753,-0.0007618547867555326,0.7115384615384616,-3249.3330497897205,-0.6470314137534006,-860.528092870036,-766.6389812836168,-0.0007515868013471371,52
1.65,0.057692307692307696,-1554.0560291454753,-0.0007618547867555326,0.7115384615384616,-3249.3330497897205,-0.6470314137534006,-860.528092870036,-766.6389812836168,-0.0007515868013471371,52
1.7,0.038461538461538464,-1155.433990726604,-0.0005552292225740734,0.7115384615384616,-2850.7110113708486,-0.48077995767169796,-860.528092870036,-766.6389812836168,-0.0005588015624735716,52
1.75,0.038461538461538464,-1325.6555322596655,-0.0006370665021572762,0.7115384615384616,-3020.9325529039106,-0.5398559019238895,-860.528092870036,-814.1241771812124,-0.000641125662455707,52
1.8,0.038461538461538464,-1325.6555322596655,-0.0006370665021572762,0.7115384615384616,-3020.9325529039106,-0.5398559019238895,-860.528092870036,-814.1241771812124,-0.000641125662455707,52
1.85,0.019230769230769232,-1660.0171597292567,-0.000796620628645915,0.7115384615384616,-3100.0172448257804,-0.6426054530596225,-1125.0167799618268,-844.2584014939457,-0.0008028326931998147,52
1.9,0.019230769230769232,-1660.0171597292567,-0.000796620628645915,0.7115384615384616,-3100.0172448257804,-0.6426054530596225,-1125.0167799618268,-844.2584014939457,-0.0008028326931998147,52
1.95,0.019230769230769232,-1660.0171597292567,-0.000796620628645915,0.7115384615384616,-3100.0172448257804,-0.6426054530596225,-1125.0167799618268,-844.2584014939457,-0.0008028326931998147,52
2.0,0.019230769230769232,-1660.0171597292567,-0.000796620628645915,0.7115384615384616,-3100.0172448257804,-0.6426054530596225,-1125.0167799618268,-844.2584014939457,-0.0008028326931998147,52
